,room_type,price,host_acceptance_rate,host_is_superhost,accommodates,bathrooms,review_scores_cleanliness,host_identity_verified,instant_bookable,property_type
11006,2,250.0,97.0,0,2,1.0,4.88,1,0,57
11007,2,150.0,97.0,0,1,1.0,5.0,1,0,50
11008,2,189.0,90.0,0,2,1.0,5.0,0,0,50
11012,2,150.0,97.0,0,2,3.5,5.0,0,0,57
11017,2,65.0,97.0,0,3,1.0,4.13,1,0,50
11018,2,150.0,97.0,0,1,1.0,4.9,1,0,43
11020,2,150.0,97.0,0,2,2.0,4.8,1,0,50
11022,2,50.0,100.0,0,1,1.0,4.92,1,1,50
11026,2,35.0,93.0,1,2,3.0,4.8,1,0,50
11028,2,330.0,97.0,0,1,1.5,4.8,1,0,57
11030,2,120.0,100.0,0,2,1.5,4.6,1,0,48
11032,2,35.0,93.0,1,2,3.0,4.76,1,0,50
11033,2,35.0,93.0,1,2,3.0,4.7,1,0,50
11037,2,150.0,97.0,0,2,2.0,4.95,0,0,50
11039,2,150.0,97.0,0,2,1.0,3.0,1,0,57
11040,2,150.0,97.0,0,1,1.0,4.8,0,0,50
11042,2,35.0,97.0,0,1,1.0,4.8,1,0,50
11046,2,122.0,100.0,1,2,1.0,4.9,1,1,48
11048,2,150.0,97.0,0,2,1.0,4.87,1,0,50
11049,2,150.0,97.0,0,2,1.0,4.57,0,0,57
11053,2,150.0,97.0,0,1,3.0,4.8,0,0,57
11054,2,150.0,97.0,0,1,3.0,4.8,1,0,50
11066,2,150.0,97.0,0,1,1.0,4.8,1,0,57
11069,2,45.0,58.0,0,1,2.0,4.8,0,0,50
11070,2,150.0,97.0,0,2,2.0,5.0,1,0,35
11071,2,150.0,97.0,0,1,2.0,4.8,0,0,50
11072,2,240.0,97.0,0,7,1.0,4.15,1,0,72
11078,2,39.0,98.0,1,2,1.0,4.92,1,1,50
11088,2,150.0,100.0,0,1,1.0,4.3,1,0,37
11089,2,55.0,100.0,0,1,0.5,4.29,1,0,37
11090,2,55.0,100.0,0,1,0.5,4.14,1,0,37
11091,2,65.0,100.0,0,2,1.5,4.34,1,0,37
11092,2,105.0,100.0,1,1,1.0,4.91,1,0,50
11095,2,150.0,100.0,0,3,1.0,4.92,1,1,50
11099,2,150.0,97.0,0,3,1.0,4.88,1,0,65
11103,2,75.0,100.0,1,2,1.0,4.98,1,0,50
11111,2,50.0,100.0,0,2,1.0,4.9,1,1,50
11116,2,150.0,97.0,0,2,1.0,4.8,1,0,50
11119,2,115.0,79.0,1,2,1.0,4.94,1,0,50
11121,2,150.0,97.0,0,2,2.0,5.0,0,0,50
11122,2,95.0,99.0,1,2,1.0,4.94,1,0,50
11124,2,150.0,97.0,0,1,1.0,4.77,1,0,50
11125,2,150.0,97.0,0,2,1.0,4.8,0,1,50
11127,2,45.0,83.0,1,1,1.0,4.86,1,0,50
11128,2,150.0,97.0,1,2,1.0,4.8,1,0,50
11142,2,30.0,20.0,0,2,1.0,5.0,1,0,50
11143,2,150.0,100.0,1,2,1.0,4.7,1,0,50
11144,2,66.0,97.0,1,2,1.0,4.91,1,0,43
11149,2,120.0,100.0,1,4,1.0,5.0,1,0,50
11152,2,150.0,97.0,0,1,6.5,5.0,0,0,50
11154,2,75.0,99.0,1,2,1.0,4.96,1,0,50
11155,2,150.0,97.0,0,2,1.0,4.8,1,0,50
11156,2,150.0,97.0,0,2,1.0,4.8,1,0,50
11157,2,150.0,71.0,1,1,1.0,5.0,1,0,43
11158,2,150.0,97.0,0,7,1.0,4.0,0,0,57
11160,2,150.0,97.0,0,2,1.0,5.0,1,0,43
11161,2,106.0,97.0,0,2,1.0,4.8,1,1,43
11162,2,75.0,100.0,1,2,1.0,4.89,1,0,48
11163,2,85.0,97.0,0,2,1.0,4.9,1,1,57
11167,2,85.0,98.0,1,1,1.0,4.84,1,0,48
11168,2,65.0,92.0,0,3,1.0,4.89,1,0,62
11172,2,229.0,97.0,0,2,1.0,4.56,1,1,43
11177,2,150.0,97.0,0,2,2.0,4.8,1,0,59
11178,2,150.0,97.0,0,3,2.0,4.8,1,0,57
11179,2,75.0,60.0,0,1,1.0,4.83,1,0,50
11183,2,150.0,97.0,0,2,1.0,3.25,1,0,50
11187,2,89.0,71.0,0,1,1.0,4.93,1,0,57
11188,2,150.0,97.0,0,1,1.0,4.8,0,0,57
11189,2,150.0,97.0,0,2,1.0,5.0,0,1,37
11194,2,150.0,97.0,0,1,1.0,4.8,0,0,62
11196,2,150.0,97.0,0,1,1.0,4.8,1,0,57
11197,2,150.0,97.0,0,2,1.0,4.98,1,0,50
11200,2,60.0,82.0,1,2,1.0,4.52,1,0,50
11206,2,150.0,97.0,0,1,2.0,4.8,0,0,43
11209,2,150.0,97.0,0,5,1.0,4.8,1,0,50
11210,2,55.0,78.0,1,1,1.0,4.86,1,0,50
11214,2,150.0,97.0,0,2,1.0,5.0,0,0,50
11216,2,45.0,94.0,0,2,1.5,2.0,1,0,50
11222,2,150.0,97.0,0,2,4.0,4.8,1,0,50
11223,2,150.0,97.0,0,2,4.0,5.0,1,0,49
11226,2,150.0,97.0,0,2,6.0,4.8,1,0,59
11227,2,86.0,100.0,1,1,1.0,4.96,1,0,50
11230,2,74.0,50.0,0,1,1.0,5.0,1,0,57
11234,2,150.0,97.0,0,2,1.0,4.8,0,0,43
11235,2,98.0,77.0,0,1,0.5,4.56,1,0,50
11238,2,150.0,97.0,0,2,2.0,4.95,1,0,57
11240,2,89.0,48.0,1,2,3.0,5.0,1,0,50
11244,2,75.0,77.0,0,2,1.0,4.48,1,0,50
11247,2,37.0,64.0,1,2,1.0,4.88,1,0,50
11255,2,150.0,97.0,0,2,1.0,4.8,0,0,43
11256,2,49.0,100.0,0,2,1.0,4.9,1,1,50
11258,2,150.0,97.0,0,1,1.0,4.81,1,0,57
11260,2,75.0,80.0,0,1,1.0,5.0,1,0,43
11268,2,135.0,97.0,0,2,1.5,5.0,1,0,50
11276,2,150.0,97.0,0,2,8.0,4.94,1,0,48
11278,2,105.0,40.0,0,2,1.0,4.65,1,1,53
11285,2,150.0,97.0,0,2,1.0,5.0,1,1,50
11288,2,135.0,97.0,0,2,1.5,5.0,1,0,50
11289,2,135.0,97.0,0,2,1.5,5.0,1,0,50
11293,2,150.0,97.0,0,4,1.0,4.73,1,1,57
11294,2,150.0,97.0,0,2,1.0,4.5,1,1,50
11297,2,150.0,97.0,0,2,1.0,4.85,0,0,50
11298,2,90.0,100.0,0,2,1.5,5.0,1,0,57
11302,2,42.0,100.0,1,1,1.0,4.09,1,0,50
11307,2,150.0,97.0,0,3,1.0,4.94,1,0,65
11308,2,150.0,97.0,0,6,1.0,5.0,1,0,50
11311,2,46.0,73.0,0,2,1.0,4.75,1,0,50
11312,2,208.0,100.0,1,2,1.0,4.97,0,0,50
11313,2,75.0,98.0,1,1,1.0,4.81,1,0,57
11314,2,150.0,97.0,0,4,1.0,4.8,0,0,43
11319,2,150.0,97.0,0,2,1.5,4.86,1,0,50
11321,2,60.0,99.0,0,2,1.0,4.85,1,1,50
11327,2,91.0,100.0,0,2,1.0,4.8,1,0,50
11333,2,35.0,76.0,0,1,1.0,5.0,1,0,50
11334,2,150.0,97.0,0,2,1.0,4.8,0,0,43
11339,2,52.0,99.0,0,1,1.0,4.68,1,0,50
11340,2,95.0,98.0,1,2,1.0,4.87,1,0,50
11343,2,150.0,97.0,0,1,1.0,5.0,1,1,57
11344,2,150.0,97.0,0,1,1.0,4.8,0,0,57
11351,2,65.0,100.0,0,1,1.0,5.0,0,0,62
11362,2,175.0,96.0,1,2,1.0,4.97,0,1,50
11365,2,105.0,92.0,1,1,1.0,4.97,1,0,37
11382,2,38.0,66.0,1,1,1.5,3.5,1,0,50
11389,2,150.0,97.0,0,2,1.0,5.0,1,0,57
11393,2,150.0,97.0,0,1,2.5,5.0,1,0,50
11394,2,150.0,97.0,0,1,2.5,4.8,1,0,57
11397,2,69.0,83.0,1,2,1.0,5.0,1,0,50
11399,2,150.0,97.0,0,3,1.0,4.8,1,0,48
11402,2,86.0,97.0,0,2,2.0,4.8,1,0,57
11403,2,150.0,97.0,0,2,2.0,4.8,0,0,57
11405,2,575.0,100.0,1,6,1.0,4.8,1,0,50
11407,2,94.0,94.0,1,3,1.0,4.86,1,0,50
11414,2,42.0,100.0,0,1,1.0,3.56,1,0,50
11415,2,34.0,94.0,1,1,1.5,4.93,1,0,50
11419,2,150.0,97.0,0,2,2.0,5.0,0,0,57
11422,2,200.0,25.0,0,1,1.0,5.0,1,0,50
11425,2,76.0,92.0,0,3,1.0,4.73,1,0,50
11429,2,150.0,97.0,0,2,1.0,4.8,0,0,57
11431,2,150.0,97.0,0,2,1.0,4.8,0,0,57
11434,2,80.0,97.0,1,2,1.0,4.81,1,0,50
11441,2,135.0,96.0,1,2,1.0,5.0,1,0,50
11445,2,150.0,97.0,0,2,1.0,5.0,1,0,57
11450,2,55.0,100.0,0,1,1.0,4.63,1,0,50
11451,2,150.0,97.0,0,1,1.0,4.96,0,0,50
11452,2,100.0,100.0,1,2,1.0,4.94,1,0,50
11455,2,80.0,94.0,1,2,1.0,4.86,1,0,35
11458,2,150.0,97.0,0,2,1.0,5.0,1,0,65
11460,2,46.0,0.0,0,2,1.0,5.0,0,0,50
11461,2,54.0,80.0,1,2,1.0,4.95,1,0,43
11464,2,150.0,97.0,0,1,1.0,5.0,1,0,50
11469,2,150.0,97.0,0,2,1.0,4.8,1,0,65
11478,2,150.0,97.0,0,2,2.0,5.0,0,0,50
11483,2,129.0,100.0,0,2,1.0,4.96,1,0,50
11484,2,150.0,97.0,0,3,1.0,5.0,1,0,50
11485,2,140.0,100.0,1,2,1.0,4.96,1,0,50
11488,2,98.0,100.0,0,2,1.0,5.0,1,0,48
11492,2,150.0,97.0,0,2,1.0,4.8,0,0,50
11493,2,45.0,100.0,1,1,2.0,4.67,1,0,50
11500,2,64.0,97.0,0,2,1.0,5.0,1,0,50
11505,2,62.0,94.0,1,2,1.0,4.89,1,0,50
11506,2,150.0,97.0,0,2,1.0,4.5,1,0,48
11509,2,47.0,81.0,1,6,1.0,4.69,1,0,50
11516,2,150.0,97.0,0,1,1.0,4.8,0,0,50
11518,2,36.0,0.0,0,1,1.0,4.83,1,0,37
11522,2,55.0,98.0,0,1,1.0,4.6,1,0,50
11530,2,69.0,97.0,0,3,1.0,3.67,1,0,43
11534,2,150.0,97.0,0,2,2.0,5.0,1,0,50
11535,2,150.0,97.0,0,2,2.0,5.0,1,1,57
11538,2,150.0,97.0,0,1,1.0,4.12,1,0,57
11541,2,150.0,97.0,0,2,1.0,4.79,0,1,37
11546,2,35.0,93.0,1,2,3.0,4.77,1,0,50
11549,2,150.0,97.0,0,2,3.0,4.83,1,0,57
11553,2,48.0,67.0,1,1,2.0,5.0,1,0,62
11562,2,80.0,0.0,0,1,1.0,4.86,0,0,50
11563,2,150.0,97.0,0,2,1.0,4.8,1,0,57
11564,2,195.0,97.0,0,16,1.5,5.0,1,0,50
11567,2,59.0,100.0,1,1,1.0,4.08,0,0,50
11581,2,120.0,97.0,0,2,1.0,4.0,1,0,48
11583,2,150.0,75.0,0,1,1.0,4.8,1,0,57
11585,2,48.0,97.0,0,1,2.0,4.33,1,0,50
11586,2,41.0,97.0,0,1,1.5,4.7,1,0,37
11587,2,150.0,97.0,0,2,1.5,4.67,1,1,57
11588,2,150.0,97.0,0,2,1.5,4.8,1,0,50
11592,2,199.0,97.0,0,2,1.5,4.91,1,0,50
11597,2,150.0,97.0,0,2,1.0,5.0,1,0,65
11600,2,44.0,94.0,1,1,1.0,5.0,1,0,50
11601,2,150.0,97.0,0,2,1.0,4.8,1,0,61
11604,2,150.0,97.0,0,1,1.0,4.8,0,0,50
11611,2,150.0,97.0,0,2,1.0,5.0,1,0,65
11613,2,150.0,97.0,0,4,1.0,4.8,0,0,50
11617,2,131.0,97.0,0,3,1.0,4.8,1,0,50
11619,2,140.0,100.0,0,2,1.0,5.0,1,1,70
11621,2,46.0,97.0,0,1,2.0,5.0,0,0,50
11623,2,150.0,97.0,0,1,1.0,4.75,1,0,62
11626,2,500.0,97.0,0,2,1.5,4.35,1,0,50
11627,2,150.0,88.0,0,1,2.0,4.86,1,0,50
11629,2,150.0,100.0,1,1,2.0,4.93,1,0,48
11631,2,150.0,97.0,0,2,2.0,4.92,0,0,65
11644,2,79.0,78.0,0,1,1.0,4.97,1,0,57
11645,2,150.0,97.0,0,2,1.0,4.4,1,1,65
11654,2,150.0,97.0,0,1,1.0,3.0,1,0,57
11657,2,50.0,100.0,0,1,1.0,5.0,1,0,57
11661,2,45.0,0.0,0,2,1.0,4.8,0,0,50
11662,2,175.0,96.0,1,4,1.0,5.0,1,0,50
11665,2,150.0,96.0,1,7,2.5,4.98,1,0,50
11668,2,73.0,100.0,0,2,1.0,4.8,1,1,57
11669,2,150.0,97.0,0,1,1.0,5.0,0,0,50
11671,2,150.0,97.0,0,1,1.0,4.8,0,0,43
11676,2,65.0,92.0,1,2,1.0,4.89,1,0,50
11677,2,150.0,97.0,0,2,1.0,4.8,0,0,50
11682,2,61.0,92.0,1,2,1.0,4.91,1,0,50
11685,2,79.0,80.0,0,1,1.0,5.0,1,0,50
11686,2,88.0,80.0,0,2,1.0,4.8,1,0,50
11691,2,65.0,100.0,0,1,1.0,4.0,0,0,62
11699,2,150.0,97.0,0,2,1.0,4.8,1,0,50
11701,2,60.0,40.0,0,2,1.0,4.96,1,0,50
11705,2,68.0,80.0,0,2,1.0,4.4,1,0,50
11706,2,55.0,99.0,1,3,0.5,5.0,1,0,65
11708,2,150.0,94.0,0,1,1.0,4.5,1,0,57
11709,2,150.0,97.0,0,1,1.0,3.0,0,0,57
11711,2,150.0,100.0,0,2,2.0,5.0,1,1,57
11718,2,150.0,97.0,0,1,1.0,5.0,1,0,57
11724,2,88.0,100.0,1,2,1.0,4.94,1,0,50
11733,2,150.0,97.0,0,2,4.5,4.8,1,0,57
11736,2,80.0,97.0,0,3,1.0,4.57,1,0,57
11737,2,150.0,97.0,0,1,1.0,4.8,0,0,50
11740,2,650.0,97.0,0,1,1.5,4.8,1,1,50
11741,2,69.0,97.0,0,2,1.0,4.4,1,0,50
11744,2,150.0,97.0,0,1,1.0,5.0,1,0,50
11751,2,150.0,97.0,0,2,1.0,4.65,1,0,65
11752,2,93.0,97.0,0,3,2.0,4.8,0,0,43
11755,2,40.0,94.0,0,1,1.0,4.67,1,0,57
11758,2,119.0,100.0,0,4,1.0,4.65,1,0,48
11770,2,119.0,97.0,0,2,1.0,4.9,1,0,49
11772,2,150.0,0.0,0,2,1.0,5.0,1,0,37
11773,2,150.0,0.0,0,2,1.0,4.33,1,0,37
11774,2,150.0,0.0,0,2,1.0,4.8,1,0,37
11775,2,150.0,0.0,0,2,1.0,5.0,1,0,37
11777,2,53.0,88.0,1,1,1.0,4.57,1,0,50
11783,2,150.0,97.0,0,2,1.0,4.47,1,0,50
11789,2,60.0,97.0,0,2,1.0,4.94,1,1,62
11794,2,10.0,91.0,1,1,1.0,5.0,1,0,50
11796,2,125.0,100.0,0,2,1.0,4.94,1,1,37
11798,2,150.0,97.0,0,3,1.0,5.0,1,0,48
11801,2,48.0,84.0,1,2,1.0,4.8,1,0,43
11808,2,150.0,97.0,0,2,2.0,4.8,1,0,50
11812,2,150.0,97.0,0,1,3.5,4.8,1,0,57
11814,2,150.0,97.0,0,1,3.5,4.8,1,0,50
11816,2,150.0,97.0,0,2,1.0,4.8,1,0,57
11822,2,150.0,97.0,0,1,2.5,4.42,1,0,62
11826,2,72.0,97.0,0,2,1.0,4.0,1,1,57
11828,2,50.0,100.0,0,2,1.0,5.0,1,0,57
11829,2,75.0,99.0,1,2,1.0,4.78,1,1,37
11830,2,150.0,97.0,0,1,1.0,5.0,0,0,57
11831,2,99.0,94.0,0,2,1.0,4.82,1,0,50
11832,2,70.0,100.0,1,1,1.0,4.83,1,0,50
11834,2,150.0,97.0,0,6,1.0,5.0,1,0,50
11838,2,150.0,99.0,1,1,1.0,4.4,1,1,50
11839,2,50.0,99.0,1,2,1.0,4.64,1,0,50
11842,2,75.0,97.0,0,4,1.0,4.56,1,0,50
11844,2,129.0,97.0,0,2,1.0,4.91,0,0,50
11846,2,150.0,97.0,0,1,2.0,4.92,1,0,65
11849,2,150.0,88.0,1,6,3.5,5.0,1,0,50
11851,2,150.0,97.0,0,1,1.0,5.0,1,0,43
11852,2,86.0,0.0,0,1,1.0,4.26,1,0,50
11861,2,70.0,98.0,1,2,1.0,4.99,0,0,62
11862,2,70.0,100.0,0,2,1.0,4.92,1,0,50
11867,2,55.0,97.0,0,1,1.0,4.8,1,0,62
11868,2,68.0,99.0,1,2,1.0,4.93,0,0,50
11869,2,81.0,99.0,1,2,1.0,4.94,0,1,50
11874,2,150.0,97.0,0,5,1.0,4.8,1,0,48
11876,2,225.0,97.0,0,2,1.0,5.0,1,1,70
11877,2,245.0,97.0,0,2,1.0,4.8,1,1,70
11881,2,150.0,97.0,0,1,2.0,4.8,1,0,57
11888,2,150.0,97.0,0,1,1.0,4.8,0,0,57
11891,2,95.0,96.0,1,2,1.0,4.87,1,0,50
11893,2,48.0,94.0,0,2,1.5,4.7,1,0,50
11898,2,150.0,97.0,0,2,1.0,4.8,1,0,70
11900,2,150.0,97.0,0,2,2.5,5.0,1,0,57
11903,2,150.0,97.0,0,2,1.0,4.8,0,0,50
11904,2,150.0,97.0,0,2,1.0,4.8,0,0,50
11905,2,75.0,100.0,1,2,1.0,4.86,1,0,50
11908,2,150.0,97.0,0,2,1.0,5.0,1,0,65
11912,2,150.0,100.0,1,2,2.0,4.57,1,0,50
11915,2,109.0,98.0,0,3,1.0,4.73,1,0,65
11919,2,185.0,97.0,0,3,1.0,4.93,1,0,50
11925,2,49.0,100.0,0,1,1.0,4.94,1,0,50
11927,2,150.0,100.0,1,2,1.0,5.0,1,0,50
11928,2,150.0,97.0,0,2,1.0,4.77,1,0,50
11933,2,39.0,94.0,0,1,1.5,4.04,1,0,50
11936,2,150.0,97.0,0,2,1.0,4.5,0,1,37
11937,2,100.0,100.0,0,2,1.0,4.55,1,0,72
11943,2,85.0,97.0,0,1,1.0,5.0,1,0,57
11946,2,150.0,97.0,0,2,2.0,4.8,1,0,50
11947,2,65.0,100.0,0,2,1.0,4.62,1,0,57
11957,2,95.0,97.0,0,3,1.0,4.29,1,0,50
11958,2,75.0,97.0,0,3,1.0,4.58,1,0,50
11959,2,69.0,97.0,0,2,1.0,4.0,1,0,50
11960,2,99.0,97.0,0,5,1.0,4.5,1,0,50
11966,2,65.0,97.0,0,1,1.0,4.8,1,0,50
11981,2,150.0,97.0,0,1,2.0,4.87,1,0,50
11982,2,150.0,97.0,0,2,2.0,5.0,1,0,65
11987,2,150.0,97.0,0,2,1.0,4.8,0,0,50
11988,2,150.0,97.0,0,2,1.0,5.0,1,0,50
11989,2,75.0,97.0,0,1,1.0,5.0,1,0,50
11993,2,65.0,94.0,0,2,1.0,4.59,1,0,50
11995,2,150.0,97.0,0,1,1.0,4.8,1,0,50
11999,2,150.0,97.0,0,2,1.0,4.91,0,1,50
12001,2,150.0,97.0,0,2,1.0,4.8,0,0,50
12003,2,40.0,97.0,0,1,1.0,3.56,0,0,57
12005,2,116.0,97.0,0,4,1.0,4.6,0,0,48
12006,2,42.0,100.0,0,1,1.0,4.48,1,0,57
12011,2,110.0,99.0,1,2,1.0,4.96,0,1,50
12014,2,65.0,0.0,0,2,1.0,5.0,1,0,43
12018,2,150.0,97.0,0,1,1.0,4.8,0,0,43
12019,2,150.0,97.0,0,2,1.0,4.67,1,0,50
12028,2,150.0,97.0,0,2,1.0,4.8,1,0,43
12032,2,59.0,80.0,0,1,1.0,4.0,0,0,50
12035,2,59.0,99.0,0,2,1.0,4.75,1,0,48
12036,2,85.0,100.0,0,1,1.0,5.0,1,0,43
12042,2,71.0,97.0,0,1,1.0,4.48,1,1,57
12044,2,150.0,97.0,0,1,1.0,5.0,1,0,48
12050,2,125.0,88.0,1,5,2.0,4.97,0,0,50
12051,2,88.0,100.0,0,2,1.0,4.85,1,0,50
12052,2,150.0,97.0,0,3,1.0,5.0,1,0,57
12054,2,100.0,97.0,0,5,1.0,4.88,1,0,50
12058,2,89.0,100.0,1,1,1.0,4.84,1,1,46
12060,2,120.0,97.0,0,1,1.0,4.07,1,0,57
12062,2,150.0,97.0,0,2,4.5,5.0,1,0,57
12065,2,65.0,0.0,0,1,1.0,5.0,1,0,43
12066,2,150.0,97.0,0,2,1.0,4.8,1,0,57
12067,2,48.0,100.0,0,2,1.0,5.0,1,0,50
12073,2,77.0,97.0,0,1,1.0,4.8,1,0,57
12076,2,46.0,80.0,0,2,11.0,4.24,1,0,72
12078,2,95.0,100.0,1,2,1.0,4.95,0,0,50
12081,2,108.0,100.0,0,2,1.0,4.94,1,1,50
12084,2,231.0,97.0,0,2,1.0,4.8,1,1,70
12086,2,150.0,84.0,0,2,2.0,4.77,1,0,50
12087,2,98.0,98.0,1,2,1.0,4.92,1,0,50
12089,2,19656.0,75.0,0,2,1.0,5.0,1,1,70
12090,2,21569.0,75.0,0,2,1.0,5.0,1,1,70
12091,2,21961.0,75.0,0,4,1.0,5.0,1,1,70
12092,2,23286.0,75.0,0,4,1.0,4.8,1,1,70
12093,2,90.0,98.0,1,4,1.0,4.88,1,1,50
12094,2,292.0,97.0,0,2,1.0,4.8,1,1,70
12095,2,90.0,50.0,1,1,1.0,4.8,1,0,57
12101,2,150.0,97.0,0,2,1.0,4.76,1,0,50
12103,2,150.0,97.0,0,1,1.0,5.0,1,0,37
12104,2,150.0,97.0,0,1,1.0,4.8,1,0,57
12108,2,55.0,60.0,0,2,1.5,4.91,1,0,50
12110,2,56.0,84.0,0,5,1.0,4.58,1,0,50
12111,2,105.0,100.0,1,2,1.0,5.0,1,0,50
12114,2,150.0,97.0,0,2,1.0,4.74,1,0,57
12115,2,150.0,93.0,1,2,1.0,5.0,1,0,48
12116,2,50.0,83.0,1,1,1.0,4.86,0,0,57
12122,2,150.0,97.0,0,2,1.0,4.6,1,0,50
12127,2,80.0,0.0,0,1,3.0,5.0,0,0,43
12134,2,65.0,96.0,1,4,1.0,4.88,1,0,57
12137,2,150.0,97.0,0,2,1.0,5.0,1,0,50
12138,2,150.0,97.0,0,1,1.0,5.0,1,0,50
12139,2,150.0,97.0,0,3,1.0,4.54,1,0,50
12144,2,65.0,96.0,1,3,1.0,4.25,1,0,57
12152,2,80.0,65.0,1,1,1.0,4.59,1,0,57
12153,2,332.0,100.0,0,2,1.0,3.0,1,1,70
12163,2,150.0,97.0,0,2,1.0,4.71,1,1,57
12164,2,99.0,97.0,0,1,1.0,4.8,1,0,57
12170,2,80.0,97.0,0,2,1.0,4.8,1,0,50
12186,2,150.0,97.0,0,2,1.0,4.8,0,0,50
12191,2,101.0,50.0,0,1,1.0,4.56,1,0,50
12195,2,500.0,97.0,0,2,1.5,3.0,1,0,50
12196,2,150.0,97.0,0,1,1.5,4.86,1,0,43
12199,2,59.0,100.0,1,2,1.0,4.6,1,1,57
12202,2,125.0,97.0,0,3,1.5,4.82,0,1,50
12207,2,150.0,97.0,0,1,2.0,4.8,0,0,43
12208,2,167.0,100.0,1,2,1.0,4.93,1,1,57
12209,2,57.0,100.0,1,2,1.5,4.82,1,0,62
12210,2,42.0,100.0,0,1,1.0,3.93,1,0,50
12223,2,150.0,97.0,0,1,1.0,5.0,1,0,50
12227,2,92.0,100.0,1,1,1.0,4.78,1,0,57
12229,2,125.0,100.0,1,2,1.0,4.81,1,0,50
12232,2,77.0,88.0,0,3,1.0,4.85,1,0,50
12236,2,55.0,97.0,0,1,1.0,4.83,1,0,50
12239,2,195.0,97.0,0,2,1.0,5.0,1,0,37
12240,2,85.0,97.0,0,2,1.0,4.8,0,0,57
12241,2,150.0,97.0,0,2,1.0,5.0,0,0,57
12249,2,96.0,78.0,0,2,1.0,4.8,1,0,50
12251,2,150.0,97.0,0,1,1.0,4.8,0,0,37
12253,2,150.0,97.0,0,4,2.0,5.0,1,0,50
12258,2,150.0,97.0,0,2,2.0,4.8,1,0,62
12262,2,75.0,97.0,0,2,1.0,4.8,0,1,65
12263,2,80.0,97.0,0,2,1.0,4.8,0,1,50
12264,2,117.0,78.0,0,2,1.0,4.8,1,0,50
12266,2,150.0,97.0,0,1,1.0,4.8,0,0,50
12267,2,150.0,97.0,0,1,1.0,4.8,0,0,50
12273,2,150.0,97.0,0,1,1.0,5.0,0,0,57
12277,2,150.0,97.0,0,2,1.0,5.0,0,0,48
12282,2,85.0,99.0,1,2,1.0,4.85,1,0,50
12284,2,291.0,99.0,0,6,1.0,4.29,1,1,70
12285,2,286.0,99.0,0,2,1.0,4.74,1,1,70
12291,2,85.0,97.0,0,2,1.5,4.94,1,0,57
12294,2,80.0,100.0,1,2,1.0,4.43,1,0,50
12295,2,48.0,98.0,1,1,1.0,4.84,1,0,50
12301,2,150.0,97.0,0,2,2.0,5.0,1,1,50
12302,2,52.0,45.0,0,2,1.0,4.8,1,0,57
12303,2,150.0,97.0,0,1,1.0,4.8,0,0,57
12307,2,70.0,97.0,0,2,1.0,4.65,1,0,50
12311,2,150.0,97.0,0,2,4.0,5.0,1,0,43
12317,2,150.0,97.0,0,1,2.5,4.8,0,0,57
12319,2,100.0,97.0,0,1,1.0,4.8,1,1,50
12320,2,60.0,96.0,1,2,1.0,4.83,1,0,57
12323,2,150.0,97.0,0,2,1.0,5.0,1,0,43
12327,2,150.0,97.0,0,1,2.0,5.0,0,0,50
12331,2,65.0,97.0,0,1,1.0,4.79,1,0,50
12387,2,150.0,97.0,0,2,1.0,4.64,1,1,50
12390,2,150.0,97.0,0,1,1.0,5.0,1,0,65
12394,2,100.0,97.0,0,2,1.5,4.8,1,0,57
12399,2,74.0,100.0,1,3,1.0,4.89,1,0,50
12403,2,115.0,97.0,1,4,1.0,4.95,1,0,50
12404,2,79.0,98.0,1,3,1.0,4.97,1,0,48
12405,2,60.0,97.0,0,1,1.0,4.8,1,0,50
12408,2,150.0,97.0,0,1,1.5,4.11,0,0,57
12412,2,130.0,85.0,1,2,1.0,4.93,1,0,50
12416,2,59.0,93.0,0,1,1.0,4.8,1,1,50
12417,2,150.0,97.0,0,2,1.0,5.0,1,0,57
12418,2,120.0,95.0,1,2,1.0,4.69,0,0,50
12419,2,150.0,95.0,1,2,1.0,5.0,0,0,50
12420,2,150.0,97.0,0,2,1.0,4.8,0,0,50
12422,2,150.0,97.0,0,5,2.0,4.75,0,0,50
12430,2,150.0,97.0,0,2,3.0,5.0,1,0,57
12435,2,83.0,99.0,0,4,1.0,4.82,1,0,48
12448,2,150.0,97.0,0,1,2.0,4.8,1,0,57
12449,2,65.0,100.0,1,2,1.0,4.71,1,0,48
12451,2,75.0,73.0,1,1,1.0,4.96,1,0,50
12452,2,150.0,97.0,0,1,1.0,4.8,0,0,50
12453,2,91.0,87.0,1,3,1.0,4.81,1,0,50
12454,2,150.0,97.0,0,2,1.0,4.0,1,0,50
12458,2,183.0,100.0,0,2,1.0,4.97,1,0,50
12459,2,150.0,97.0,0,2,1.0,5.0,1,0,50
12461,2,150.0,97.0,0,1,1.0,4.8,1,0,57
12462,2,150.0,97.0,0,2,1.0,4.8,0,0,57
12465,2,150.0,97.0,0,1,1.0,4.8,0,0,50
12466,2,81.0,100.0,1,4,1.0,4.91,1,0,50
12469,2,150.0,97.0,0,4,1.0,4.89,0,0,50
12472,2,45.0,98.0,1,2,1.0,4.71,1,0,50
12475,2,49.0,100.0,1,1,1.5,4.39,1,0,43
12476,2,39.0,97.0,0,2,1.0,5.0,0,0,50
12485,2,150.0,97.0,0,2,2.0,5.0,1,0,43
12486,2,150.0,97.0,0,1,2.0,4.8,0,0,50
12487,2,80.0,99.0,0,2,1.0,4.57,1,0,62
